time,hour,day,month,soc_kwh,soc_pct
2024-04-16 11:00:00,12,16,4,900.6421594810108,52.97895055770652
2024-04-16 12:00:00,13,16,4,540.6421594810108,31.802479969471225
2024-04-16 13:00:00,14,16,4,862.207163370666,50.71806843356859
2024-04-16 14:00:00,15,16,4,1129.8189004322555,66.45993531954444
2024-04-16 15:00:00,16,16,4,1035.3966327894148,60.905684281730274
2024-04-16 16:00:00,17,16,4,675.3966327894148,39.729213693494984
2024-04-16 17:00:00,18,16,4,315.39663278941475,18.55274310525969
2024-04-16 18:00:00,19,16,4,170.0,10.0
2024-04-16 19:00:00,20,16,4,170.0,10.0
2024-04-16 20:00:00,21,16,4,170.0,10.0
2024-04-16 21:00:00,22,16,4,170.0,10.0
2024-04-16 22:00:00,23,16,4,170.0,10.0
2024-04-16 23:00:00,0,17,4,170.0,10.0
2024-04-17 00:00:00,1,17,4,170.0,10.0
2024-04-17 01:00:00,2,17,4,170.0,10.0
2024-04-17 02:00:00,3,17,4,170.0,10.0
2024-04-17 03:00:00,4,17,4,170.0,10.0
2024-04-17 04:00:00,5,17,4,170.0,10.0
2024-04-17 05:00:00,6,17,4,170.0,10.0
2024-04-17 06:00:00,7,17,4,170.0,10.0
2024-04-17 07:00:00,8,17,4,494.9,29.111764705882354
2024-04-17 08:00:00,9,17,4,819.8,48.2235294117647
2024-04-17 09:00:00,10,17,4,1144.6999999999998,67.33529411764705
2024-04-17 10:00:00,11,17,4,1469.6,86.4470588235294
2024-04-17 11:00:00,12,17,4,1607.73,94.57235294117648
2024-04-17 12:00:00,13,17,4,1614.6365,94.97861764705883
2024-04-17 13:00:00,14,17,4,1270.563713764382,74.73904198614012
2024-04-17 14:00:00,15,17,4,1350.1636164381882,79.42138920224636
2024-04-17 15:00:00,16,17,4,1601.7581808219095,94.22106946011233
2024-04-17 16:00:00,17,17,4,1241.7581808219095,73.04459887187703
2024-04-17 17:00:00,18,17,4,881.7581808219095,51.86812828364174
2024-04-17 18:00:00,19,17,4,521.7581808219095,30.691657695406438
2024-04-17 19:00:00,20,17,4,170.0,10.0
2024-04-17 20:00:00,21,17,4,170.0,10.0
2024-04-17 21:00:00,22,17,4,170.0,10.0
2024-04-17 22:00:00,23,17,4,170.0,10.0
2024-04-17 23:00:00,0,18,4,170.0,10.0
2024-04-18 00:00:00,1,18,4,170.0,10.0
2024-04-18 01:00:00,2,18,4,170.0,10.0
2024-04-18 02:00:00,3,18,4,170.0,10.0
2024-04-18 03:00:00,4,18,4,170.0,10.0
2024-04-18 04:00:00,5,18,4,170.0,10.0
2024-04-18 05:00:00,6,18,4,170.0,10.0
2024-04-18 06:00:00,7,18,4,170.0,10.0
2024-04-18 07:00:00,8,18,4,494.9,29.111764705882354
2024-04-18 08:00:00,9,18,4,819.8,48.2235294117647
2024-04-18 09:00:00,10,18,4,1144.6999999999998,67.33529411764705
2024-04-18 10:00:00,11,18,4,1469.6,86.4470588235294
2024-04-18 11:00:00,12,18,4,1607.73,94.57235294117648
2024-04-18 12:00:00,13,18,4,1614.6365,94.97861764705883
2024-04-18 13:00:00,14,18,4,1614.981825,94.99893088235295
2024-04-18 14:00:00,15,18,4,1614.99909125,94.99994654411765
2024-04-18 15:00:00,16,18,4,1254.99909125,73.82347595588236
2024-04-18 16:00:00,17,18,4,894.99909125,52.64700536764706
2024-04-18 17:00:00,18,18,4,534.99909125,31.470534779411764
2024-04-18 18:00:00,19,18,4,174.99909125,10.29406419117647
2024-04-18 19:00:00,20,18,4,170.0,10.0
2024-04-18 20:00:00,21,18,4,170.0,10.0
2024-04-18 21:00:00,22,18,4,170.0,10.0
2024-04-18 22:00:00,23,18,4,170.0,10.0
2024-04-18 23:00:00,0,19,4,170.0,10.0
2024-04-19 00:00:00,1,19,4,170.0,10.0
2024-04-19 01:00:00,2,19,4,170.0,10.0
2024-04-19 02:00:00,3,19,4,170.0,10.0
2024-04-19 03:00:00,4,19,4,170.0,10.0
2024-04-19 04:00:00,5,19,4,170.0,10.0
2024-04-19 05:00:00,6,19,4,170.0,10.0
2024-04-19 06:00:00,7,19,4,170.0,10.0
2024-04-19 07:00:00,8,19,4,170.0,10.0
2024-04-19 08:00:00,9,19,4,170.0,10.0
2024-04-19 09:00:00,10,19,4,170.0,10.0
2024-04-19 10:00:00,11,19,4,170.0,10.0
2024-04-19 11:00:00,12,19,4,170.0,10.0
2024-04-19 12:00:00,13,19,4,170.0,10.0
2024-04-19 13:00:00,14,19,4,170.0,10.0
2024-04-19 14:00:00,15,19,4,170.0,10.0
2024-04-19 15:00:00,16,19,4,170.0,10.0
2024-04-19 16:00:00,17,19,4,170.0,10.0
2024-04-19 17:00:00,18,19,4,170.0,10.0
2024-04-19 18:00:00,19,19,4,170.0,10.0
2024-04-19 19:00:00,20,19,4,170.0,10.0
2024-04-19 20:00:00,21,19,4,170.0,10.0
2024-04-19 21:00:00,22,19,4,170.0,10.0
2024-04-19 22:00:00,23,19,4,170.0,10.0
2024-04-19 23:00:00,0,20,4,170.0,10.0
2024-04-20 00:00:00,1,20,4,170.0,10.0
2024-04-20 01:00:00,2,20,4,170.0,10.0
2024-04-20 02:00:00,3,20,4,170.0,10.0
2024-04-20 03:00:00,4,20,4,170.0,10.0
2024-04-20 04:00:00,5,20,4,170.0,10.0
2024-04-20 05:00:00,6,20,4,170.0,10.0
2024-04-20 06:00:00,7,20,4,170.0,10.0
2024-04-20 07:00:00,8,20,4,170.0,10.0
2024-04-20 08:00:00,9,20,4,348.51954607965797,20.501149769391645
2024-04-20 09:00:00,10,20,4,360.4799146667821,21.204700862751892
2024-04-20 10:00:00,11,20,4,624.0238988897187,36.70728816998346
2024-04-20 11:00:00,12,20,4,397.41467028963893,23.37733354644935
2024-04-20 12:00:00,13,20,4,722.3146702896389,42.4890982523317
2024-04-20 13:00:00,14,20,4,878.4845607042051,51.675562394365
2024-04-20 14:00:00,15,20,4,518.4845607042051,30.499091806129712
2024-04-20 15:00:00,16,20,4,793.4763122552024,46.675077191482494
2024-04-20 16:00:00,17,20,4,433.4763122552024,25.498606603247197
2024-04-20 17:00:00,18,20,4,170.0,10.0
2024-04-20 18:00:00,19,20,4,170.0,10.0
2024-04-20 19:00:00,20,20,4,170.0,10.0
2024-04-20 20:00:00,21,20,4,170.0,10.0
2024-04-20 21:00:00,22,20,4,170.0,10.0
2024-04-20 22:00:00,23,20,4,170.0,10.0
2024-04-20 23:00:00,0,21,4,170.0,10.0
2024-04-21 00:00:00,1,21,4,170.0,10.0
2024-04-21 01:00:00,2,21,4,170.0,10.0
2024-04-21 02:00:00,3,21,4,170.0,10.0
2024-04-21 03:00:00,4,21,4,170.0,10.0
2024-04-21 04:00:00,5,21,4,170.0,10.0
2024-04-21 05:00:00,6,21,4,170.0,10.0
2024-04-21 06:00:00,7,21,4,170.0,10.0
2024-04-21 07:00:00,8,21,4,170.0,10.0
2024-04-21 08:00:00,9,21,4,494.9,29.111764705882354
2024-04-21 09:00:00,10,21,4,819.8,48.2235294117647
2024-04-21 10:00:00,11,21,4,1144.6999999999998,67.33529411764705
2024-04-21 11:00:00,12,21,4,1469.6,86.4470588235294
2024-04-21 12:00:00,13,21,4,1607.73,94.57235294117648
2024-04-21 13:00:00,14,21,4,1614.6365,94.97861764705883
2024-04-21 14:00:00,15,21,4,1614.981825,94.99893088235295
2024-04-21 15:00:00,16,21,4,1254.981825,73.82246029411765
2024-04-21 16:00:00,17,21,4,894.9818250000001,52.64598970588236
2024-04-21 17:00:00,18,21,4,534.9818250000001,31.469519117647067
2024-04-21 18:00:00,19,21,4,174.98182500000007,10.293048529411768
2024-04-21 19:00:00,20,21,4,170.0,10.0
2024-04-21 20:00:00,21,21,4,170.0,10.0
2024-04-21 21:00:00,22,21,4,170.0,10.0
2024-04-21 22:00:00,23,21,4,170.0,10.0
2024-04-21 23:00:00,0,22,4,170.0,10.0
2024-04-22 00:00:00,1,22,4,170.0,10.0
2024-04-22 01:00:00,2,22,4,170.0,10.0
2024-04-22 02:00:00,3,22,4,170.0,10.0
2024-04-22 03:00:00,4,22,4,170.0,10.0
2024-04-22 04:00:00,5,22,4,170.0,10.0
2024-04-22 05:00:00,6,22,4,170.0,10.0
2024-04-22 06:00:00,7,22,4,170.0,10.0
2024-04-22 07:00:00,8,22,4,494.9,29.111764705882354
2024-04-22 08:00:00,9,22,4,819.8,48.2235294117647
2024-04-22 09:00:00,10,22,4,1144.6999999999998,67.33529411764705
2024-04-22 10:00:00,11,22,4,1469.6,86.4470588235294
2024-04-22 11:00:00,12,22,4,1607.73,94.57235294117648
2024-04-22 12:00:00,13,22,4,1614.6365,94.97861764705883
2024-04-22 13:00:00,14,22,4,1614.981825,94.99893088235295
2024-04-22 14:00:00,15,22,4,1614.99909125,94.99994654411765
2024-04-22 15:00:00,16,22,4,1614.9999545625,94.99999732720589
2024-04-22 16:00:00,17,22,4,1254.9999545625,73.82352673897059
2024-04-22 17:00:00,18,22,4,894.9999545625001,52.647056150735295
2024-04-22 18:00:00,19,22,4,534.9999545625001,31.470585562500002
2024-04-22 19:00:00,20,22,4,174.99995456250008,10.29411497426471
2024-04-22 20:00:00,21,22,4,170.0,10.0
2024-04-22 21:00:00,22,22,4,170.0,10.0
2024-04-22 22:00:00,23,22,4,170.0,10.0
2024-04-22 23:00:00,0,23,4,170.0,10.0
2024-04-23 00:00:00,1,23,4,170.0,10.0
2024-04-23 01:00:00,2,23,4,170.0,10.0
2024-04-23 02:00:00,3,23,4,170.0,10.0
2024-04-23 03:00:00,4,23,4,170.0,10.0
2024-04-23 04:00:00,5,23,4,170.0,10.0
2024-04-23 05:00:00,6,23,4,170.0,10.0
2024-04-23 06:00:00,7,23,4,170.0,10.0
2024-04-23 07:00:00,8,23,4,494.9,29.111764705882354
2024-04-23 08:00:00,9,23,4,819.8,48.2235294117647
2024-04-23 09:00:00,10,23,4,1144.6999999999998,67.33529411764705
2024-04-23 10:00:00,11,23,4,1469.6,86.4470588235294
2024-04-23 11:00:00,12,23,4,1607.73,94.57235294117648
2024-04-23 12:00:00,13,23,4,1614.6365,94.97861764705883
2024-04-23 13:00:00,14,23,4,1614.981825,94.99893088235295
2024-04-23 14:00:00,15,23,4,1614.99909125,94.99994654411765
2024-04-23 15:00:00,16,23,4,1614.9999545625,94.99999732720589
2024-04-23 16:00:00,17,23,4,1254.9999545625,73.82352673897059
2024-04-23 17:00:00,18,23,4,894.9999545625001,52.647056150735295
2024-04-23 18:00:00,19,23,4,534.9999545625001,31.470585562500002
2024-04-23 19:00:00,20,23,4,174.99995456250008,10.29411497426471
2024-04-23 20:00:00,21,23,4,170.0,10.0
2024-04-23 21:00:00,22,23,4,170.0,10.0
2024-04-23 22:00:00,23,23,4,170.0,10.0
2024-04-23 23:00:00,0,24,4,170.0,10.0
2024-04-24 00:00:00,1,24,4,170.0,10.0
2024-04-24 01:00:00,2,24,4,170.0,10.0
2024-04-24 02:00:00,3,24,4,170.0,10.0
2024-04-24 03:00:00,4,24,4,170.0,10.0
2024-04-24 04:00:00,5,24,4,170.0,10.0
2024-04-24 05:00:00,6,24,4,170.0,10.0
2024-04-24 06:00:00,7,24,4,170.0,10.0
2024-04-24 07:00:00,8,24,4,310.17994563995535,18.24587915529149
2024-04-24 08:00:00,9,24,4,635.0799456399553,37.35764386117385
2024-04-24 09:00:00,10,24,4,959.9799456399553,56.46940856705619
2024-04-24 10:00:00,11,24,4,1284.8799456399552,75.58117327293854
2024-04-24 11:00:00,12,24,4,1598.4939972819977,94.02905866364692
2024-04-24 12:00:00,13,24,4,1614.1746998641,94.95145293318234
2024-04-24 13:00:00,14,24,4,1614.958734993205,94.99757264665912
2024-04-24 14:00:00,15,24,4,1614.9979367496603,94.99987863233295
2024-04-24 15:00:00,16,24,4,1283.9866552894755,75.52862678173385
2024-04-24 16:00:00,17,24,4,923.9866552894755,54.35215619349856
2024-04-24 17:00:00,18,24,4,563.9866552894755,33.17568560526327
2024-04-24 18:00:00,19,24,4,203.9866552894755,11.99921501702797
2024-04-24 19:00:00,20,24,4,170.0,10.0
2024-04-24 20:00:00,21,24,4,170.0,10.0
2024-04-24 21:00:00,22,24,4,170.0,10.0
2024-04-24 22:00:00,23,24,4,170.0,10.0
2024-04-24 23:00:00,0,25,4,170.0,10.0
2024-04-25 00:00:00,1,25,4,170.0,10.0
2024-04-25 01:00:00,2,25,4,170.0,10.0
2024-04-25 02:00:00,3,25,4,170.0,10.0
2024-04-25 03:00:00,4,25,4,170.0,10.0
2024-04-25 04:00:00,5,25,4,170.0,10.0
2024-04-25 05:00:00,6,25,4,170.0,10.0
2024-04-25 06:00:00,7,25,4,170.0,10.0
2024-04-25 07:00:00,8,25,4,494.9,29.111764705882354
2024-04-25 08:00:00,9,25,4,819.8,48.2235294117647
2024-04-25 09:00:00,10,25,4,1144.6999999999998,67.33529411764705
2024-04-25 10:00:00,11,25,4,1469.6,86.4470588235294
2024-04-25 11:00:00,12,25,4,1607.73,94.57235294117648
2024-04-25 12:00:00,13,25,4,1614.6365,94.97861764705883
2024-04-25 13:00:00,14,25,4,1614.981825,94.99893088235295
2024-04-25 14:00:00,15,25,4,1614.99909125,94.99994654411765
2024-04-25 15:00:00,16,25,4,1254.99909125,73.82347595588236
2024-04-25 16:00:00,17,25,4,894.99909125,52.64700536764706
2024-04-25 17:00:00,18,25,4,534.99909125,31.470534779411764
2024-04-25 18:00:00,19,25,4,174.99909125,10.29406419117647
2024-04-25 19:00:00,20,25,4,170.0,10.0
2024-04-25 20:00:00,21,25,4,170.0,10.0
2024-04-25 21:00:00,22,25,4,170.0,10.0
2024-04-25 22:00:00,23,25,4,170.0,10.0
2024-04-25 23:00:00,0,26,4,170.0,10.0
2024-04-26 00:00:00,1,26,4,170.0,10.0
2024-04-26 01:00:00,2,26,4,170.0,10.0
2024-04-26 02:00:00,3,26,4,170.0,10.0
2024-04-26 03:00:00,4,26,4,170.0,10.0
2024-04-26 04:00:00,5,26,4,170.0,10.0
2024-04-26 05:00:00,6,26,4,170.0,10.0
2024-04-26 06:00:00,7,26,4,170.0,10.0
2024-04-26 07:00:00,8,26,4,494.9,29.111764705882354
2024-04-26 08:00:00,9,26,4,819.8,48.2235294117647
2024-04-26 09:00:00,10,26,4,1144.6999999999998,67.33529411764705
2024-04-26 10:00:00,11,26,4,1469.6,86.4470588235294
2024-04-26 11:00:00,12,26,4,1607.73,94.57235294117648
2024-04-26 12:00:00,13,26,4,1614.6365,94.97861764705883
2024-04-26 13:00:00,14,26,4,1614.981825,94.99893088235295
2024-04-26 14:00:00,15,26,4,1614.99909125,94.99994654411765
2024-04-26 15:00:00,16,26,4,1444.0538465652005,84.94434391560003
2024-04-26 16:00:00,17,26,4,1084.0538465652005,63.76787332736473
2024-04-26 17:00:00,18,26,4,724.0538465652005,42.59140273912944
2024-04-26 18:00:00,19,26,4,364.0538465652005,21.41493215089415
2024-04-26 19:00:00,20,26,4,170.0,10.0
2024-04-26 20:00:00,21,26,4,170.0,10.0
2024-04-26 21:00:00,22,26,4,170.0,10.0
2024-04-26 22:00:00,23,26,4,170.0,10.0
2024-04-26 23:00:00,0,27,4,170.0,10.0
2024-04-27 00:00:00,1,27,4,170.0,10.0
2024-04-27 01:00:00,2,27,4,170.0,10.0
2024-04-27 02:00:00,3,27,4,170.0,10.0
2024-04-27 03:00:00,4,27,4,170.0,10.0
2024-04-27 04:00:00,5,27,4,170.0,10.0
2024-04-27 05:00:00,6,27,4,170.0,10.0
2024-04-27 06:00:00,7,27,4,170.0,10.0
2024-04-27 07:00:00,8,27,4,494.9,29.111764705882354
2024-04-27 08:00:00,9,27,4,819.8,48.2235294117647
2024-04-27 09:00:00,10,27,4,1144.6999999999998,67.33529411764705
2024-04-27 10:00:00,11,27,4,1469.6,86.4470588235294
2024-04-27 11:00:00,12,27,4,1607.73,94.57235294117648
2024-04-27 12:00:00,13,27,4,1614.6365,94.97861764705883
2024-04-27 13:00:00,14,27,4,1269.3148954226872,74.66558208368748
2024-04-27 14:00:00,15,27,4,909.3148954226872,53.48911149545219
2024-04-27 15:00:00,16,27,4,549.3148954226872,32.312640907216895
2024-04-27 16:00:00,17,27,4,189.3148954226872,11.136170318981598
2024-04-27 17:00:00,18,27,4,170.0,10.0
2024-04-27 18:00:00,19,27,4,170.0,10.0
2024-04-27 19:00:00,20,27,4,170.0,10.0
2024-04-27 20:00:00,21,27,4,170.0,10.0
2024-04-27 21:00:00,22,27,4,170.0,10.0
2024-04-27 22:00:00,23,27,4,170.0,10.0
2024-04-27 23:00:00,0,28,4,170.0,10.0
2024-04-28 00:00:00,1,28,4,170.0,10.0
2024-04-28 01:00:00,2,28,4,170.0,10.0
2024-04-28 02:00:00,3,28,4,170.0,10.0
2024-04-28 03:00:00,4,28,4,170.0,10.0
2024-04-28 04:00:00,5,28,4,170.0,10.0
2024-04-28 05:00:00,6,28,4,170.0,10.0
2024-04-28 06:00:00,7,28,4,170.0,10.0
2024-04-28 07:00:00,8,28,4,170.0,10.0
2024-04-28 08:00:00,9,28,4,170.0,10.0
2024-04-28 09:00:00,10,28,4,494.9,29.111764705882354
2024-04-28 10:00:00,11,28,4,819.8,48.2235294117647
2024-04-28 11:00:00,12,28,4,1144.6999999999998,67.33529411764705
2024-04-28 12:00:00,13,28,4,1469.6,86.4470588235294
2024-04-28 13:00:00,14,28,4,1607.73,94.57235294117648
2024-04-28 14:00:00,15,28,4,1614.6365,94.97861764705883
2024-04-28 15:00:00,16,28,4,1614.981825,94.99893088235295
2024-04-28 16:00:00,17,28,4,1254.981825,73.82246029411765
2024-04-28 17:00:00,18,28,4,894.9818250000001,52.64598970588236
2024-04-28 18:00:00,19,28,4,534.9818250000001,31.469519117647067
2024-04-28 19:00:00,20,28,4,174.98182500000007,10.293048529411768
2024-04-28 20:00:00,21,28,4,170.0,10.0
2024-04-28 21:00:00,22,28,4,170.0,10.0
2024-04-28 22:00:00,23,28,4,170.0,10.0
2024-04-28 23:00:00,0,29,4,170.0,10.0
2024-04-29 00:00:00,1,29,4,170.0,10.0
2024-04-29 01:00:00,2,29,4,170.0,10.0
2024-04-29 02:00:00,3,29,4,170.0,10.0
2024-04-29 03:00:00,4,29,4,170.0,10.0
2024-04-29 04:00:00,5,29,4,170.0,10.0
2024-04-29 05:00:00,6,29,4,170.0,10.0
2024-04-29 06:00:00,7,29,4,170.0,10.0
2024-04-29 07:00:00,8,29,4,494.9,29.111764705882354
2024-04-29 08:00:00,9,29,4,819.8,48.2235294117647
2024-04-29 09:00:00,10,29,4,1144.6999999999998,67.33529411764705
2024-04-29 10:00:00,11,29,4,1469.6,86.4470588235294
2024-04-29 11:00:00,12,29,4,1607.73,94.57235294117648
2024-04-29 12:00:00,13,29,4,1614.6365,94.97861764705883
2024-04-29 13:00:00,14,29,4,1614.981825,94.99893088235295
2024-04-29 14:00:00,15,29,4,1438.0382585577722,84.59048579751601
2024-04-29 15:00:00,16,29,4,1078.0382585577722,63.41401520928072
2024-04-29 16:00:00,17,29,4,718.0382585577722,42.23754462104542
2024-04-29 17:00:00,18,29,4,358.0382585577722,21.061074032810133
2024-04-29 18:00:00,19,29,4,170.0,10.0
2024-04-29 19:00:00,20,29,4,170.0,10.0
2024-04-29 20:00:00,21,29,4,170.0,10.0
2024-04-29 21:00:00,22,29,4,170.0,10.0
2024-04-29 22:00:00,23,29,4,170.0,10.0
2024-04-29 23:00:00,0,30,4,170.0,10.0
2024-04-30 00:00:00,1,30,4,170.0,10.0
2024-04-30 01:00:00,2,30,4,170.0,10.0
2024-04-30 02:00:00,3,30,4,170.0,10.0
2024-04-30 03:00:00,4,30,4,170.0,10.0
2024-04-30 04:00:00,5,30,4,170.0,10.0
2024-04-30 05:00:00,6,30,4,170.0,10.0
2024-04-30 06:00:00,7,30,4,170.0,10.0
2024-04-30 07:00:00,8,30,4,317.0312499340828,18.648897054946044
2024-04-30 08:00:00,9,30,4,641.9312499340828,37.7606617608284
2024-04-30 09:00:00,10,30,4,966.8312499340827,56.87242646671075
2024-04-30 10:00:00,11,30,4,1291.7312499340828,75.98419117259311
2024-04-30 11:00:00,12,30,4,1563.8962538237379,91.99389728374928
2024-04-30 12:00:00,13,30,4,1612.4448126911868,94.84969486418746
2024-04-30 13:00:00,14,30,4,1614.8722406345594,94.99248474320937
2024-04-30 14:00:00,15,30,4,1614.993612031728,94.99962423716046
2024-04-30 15:00:00,16,30,4,1468.3808622106083,86.37534483591813
2024-04-30 16:00:00,17,30,4,1108.3808622106083,65.19887424768284
2024-04-30 17:00:00,18,30,4,748.3808622106083,44.02240365944755
2024-04-30 18:00:00,19,30,4,388.38086221060826,22.84593307121225
2024-04-30 19:00:00,20,30,4,170.0,10.0
2024-04-30 20:00:00,21,30,4,170.0,10.0
2024-04-30 21:00:00,22,30,4,170.0,10.0
2024-04-30 22:00:00,23,30,4,170.0,10.0
2024-04-30 23:00:00,0,1,5,170.0,10.0
2024-05-01 00:00:00,1,1,5,170.0,10.0
2024-05-01 01:00:00,2,1,5,170.0,10.0
2024-05-01 02:00:00,3,1,5,170.0,10.0
2024-05-01 03:00:00,4,1,5,170.0,10.0
2024-05-01 04:00:00,5,1,5,170.0,10.0
2024-05-01 05:00:00,6,1,5,170.0,10.0
2024-05-01 06:00:00,7,1,5,170.0,10.0
2024-05-01 07:00:00,8,1,5,494.9,29.111764705882354
2024-05-01 08:00:00,9,1,5,819.8,48.2235294117647
2024-05-01 09:00:00,10,1,5,1144.6999999999998,67.33529411764705
2024-05-01 10:00:00,11,1,5,1469.6,86.4470588235294
2024-05-01 11:00:00,12,1,5,1607.73,94.57235294117648
2024-05-01 12:00:00,13,1,5,1614.6365,94.97861764705883
2024-05-01 13:00:00,14,1,5,1614.981825,94.99893088235295
2024-05-01 14:00:00,15,1,5,1614.99909125,94.99994654411765
2024-05-01 15:00:00,16,1,5,1254.99909125,73.82347595588236
2024-05-01 16:00:00,17,1,5,894.99909125,52.64700536764706
2024-05-01 17:00:00,18,1,5,534.99909125,31.470534779411764
2024-05-01 18:00:00,19,1,5,174.99909125,10.29406419117647
2024-05-01 19:00:00,20,1,5,170.0,10.0
2024-05-01 20:00:00,21,1,5,170.0,10.0
2024-05-01 21:00:00,22,1,5,170.0,10.0
2024-05-01 22:00:00,23,1,5,170.0,10.0
2024-05-01 23:00:00,0,2,5,170.0,10.0
2024-05-02 00:00:00,1,2,5,170.0,10.0
2024-05-02 01:00:00,2,2,5,170.0,10.0
2024-05-02 02:00:00,3,2,5,170.0,10.0
2024-05-02 03:00:00,4,2,5,170.0,10.0
2024-05-02 04:00:00,5,2,5,170.0,10.0
2024-05-02 05:00:00,6,2,5,170.0,10.0
2024-05-02 06:00:00,7,2,5,170.0,10.0
2024-05-02 07:00:00,8,2,5,401.85901844305033,23.638765790767664
2024-05-02 08:00:00,9,2,5,556.3918601387433,32.72893294933784
2024-05-02 09:00:00,10,2,5,881.2918601387432,51.84069765522019
2024-05-02 10:00:00,11,2,5,1164.6720813745883,68.51012243379931
2024-05-02 11:00:00,12,2,5,1489.5720813745884,87.62188713968166
2024-05-02 12:00:00,13,2,5,1608.7286040687295,94.6310943569841
2024-05-02 13:00:00,14,2,5,1614.6864302034364,94.9815547178492
2024-05-02 14:00:00,15,2,5,1559.3395689418546,91.72585699657968
2024-05-02 15:00:00,16,2,5,1199.3395689418546,70.54938640834439
2024-05-02 16:00:00,17,2,5,839.3395689418546,49.3729158201091
2024-05-02 17:00:00,18,2,5,479.3395689418546,28.196445231873803
2024-05-02 18:00:00,19,2,5,170.0,10.0
2024-05-02 19:00:00,20,2,5,170.0,10.0
2024-05-02 20:00:00,21,2,5,170.0,10.0
2024-05-02 21:00:00,22,2,5,170.0,10.0
2024-05-02 22:00:00,23,2,5,170.0,10.0
2024-05-02 23:00:00,0,3,5,170.0,10.0
2024-05-03 00:00:00,1,3,5,170.0,10.0
2024-05-03 01:00:00,2,3,5,170.0,10.0
2024-05-03 02:00:00,3,3,5,170.0,10.0
2024-05-03 03:00:00,4,3,5,170.0,10.0
2024-05-03 04:00:00,5,3,5,170.0,10.0
2024-05-03 05:00:00,6,3,5,170.0,10.0
2024-05-03 06:00:00,7,3,5,170.0,10.0
2024-05-03 07:00:00,8,3,5,494.9,29.111764705882354
2024-05-03 08:00:00,9,3,5,819.8,48.2235294117647
2024-05-03 09:00:00,10,3,5,1144.6999999999998,67.33529411764705
2024-05-03 10:00:00,11,3,5,1469.6,86.4470588235294
2024-05-03 11:00:00,12,3,5,1607.73,94.57235294117648
2024-05-03 12:00:00,13,3,5,1614.6365,94.97861764705883
2024-05-03 13:00:00,14,3,5,1614.981825,94.99893088235295
2024-05-03 14:00:00,15,3,5,1614.99909125,94.99994654411765
2024-05-03 15:00:00,16,3,5,1331.8359689074412,78.34329228867301
2024-05-03 16:00:00,17,3,5,971.8359689074412,57.16682170043772
2024-05-03 17:00:00,18,3,5,611.8359689074412,35.990351112202426
2024-05-03 18:00:00,19,3,5,251.83596890744116,14.813880523967127
2024-05-03 19:00:00,20,3,5,170.0,10.0
2024-05-03 20:00:00,21,3,5,170.0,10.0
2024-05-03 21:00:00,22,3,5,170.0,10.0
2024-05-03 22:00:00,23,3,5,170.0,10.0
2024-05-03 23:00:00,0,4,5,170.0,10.0
2024-05-04 00:00:00,1,4,5,170.0,10.0
2024-05-04 01:00:00,2,4,5,170.0,10.0
2024-05-04 02:00:00,3,4,5,170.0,10.0
2024-05-04 03:00:00,4,4,5,170.0,10.0
2024-05-04 04:00:00,5,4,5,170.0,10.0
2024-05-04 05:00:00,6,4,5,170.0,10.0
2024-05-04 06:00:00,7,4,5,170.0,10.0
2024-05-04 07:00:00,8,4,5,494.9,29.111764705882354
2024-05-04 08:00:00,9,4,5,819.8,48.2235294117647
2024-05-04 09:00:00,10,4,5,1144.6999999999998,67.33529411764705
2024-05-04 10:00:00,11,4,5,1469.6,86.4470588235294
2024-05-04 11:00:00,12,4,5,1607.73,94.57235294117648
2024-05-04 12:00:00,13,4,5,1614.6365,94.97861764705883
2024-05-04 13:00:00,14,4,5,1614.981825,94.99893088235295
2024-05-04 14:00:00,15,4,5,1614.99909125,94.99994654411765
2024-05-04 15:00:00,16,4,5,1254.99909125,73.82347595588236
2024-05-04 16:00:00,17,4,5,894.99909125,52.64700536764706
2024-05-04 17:00:00,18,4,5,534.99909125,31.470534779411764
2024-05-04 18:00:00,19,4,5,174.99909125,10.29406419117647
2024-05-04 19:00:00,20,4,5,170.0,10.0
2024-05-04 20:00:00,21,4,5,170.0,10.0
2024-05-04 21:00:00,22,4,5,170.0,10.0
2024-05-04 22:00:00,23,4,5,170.0,10.0
2024-05-04 23:00:00,0,5,5,170.0,10.0
2024-05-05 00:00:00,1,5,5,170.0,10.0
2024-05-05 01:00:00,2,5,5,170.0,10.0
2024-05-05 02:00:00,3,5,5,170.0,10.0
2024-05-05 03:00:00,4,5,5,170.0,10.0
2024-05-05 04:00:00,5,5,5,170.0,10.0
2024-05-05 05:00:00,6,5,5,170.0,10.0
2024-05-05 06:00:00,7,5,5,170.0,10.0
2024-05-05 07:00:00,8,5,5,494.9,29.111764705882354
2024-05-05 08:00:00,9,5,5,819.8,48.2235294117647
2024-05-05 09:00:00,10,5,5,1144.6999999999998,67.33529411764705
2024-05-05 10:00:00,11,5,5,1469.6,86.4470588235294
2024-05-05 11:00:00,12,5,5,1607.73,94.57235294117648
2024-05-05 12:00:00,13,5,5,1482.8858810880813,87.22858124047536
2024-05-05 13:00:00,14,5,5,1122.8858810880813,66.05211065224009
2024-05-05 14:00:00,15,5,5,1045.2135052367391,61.48314736686701
2024-05-05 15:00:00,16,5,5,685.2135052367391,40.30667677863171
2024-05-05 16:00:00,17,5,5,325.21350523673914,19.13020619039642
2024-05-05 17:00:00,18,5,5,170.0,10.0
