timestamp,hour,day_of_year,soc_arrival_motos_mean,soc_target_motos_mean,soc_current_motos_mean,soc_arrival_mototaxis_mean,soc_target_mototaxis_mean,soc_current_mototaxis_mean,fully_charged_motos,fully_charged_mototaxis,fully_charged_total,vehicles_charging_motos,vehicles_charging_mototaxis,charging_time_motos_min,charging_time_mototaxis_min
2024-01-20 19:00:00,19,20,0.3297818571634219,0.89580451392825,0.3297818571634219,0.20086199496503102,0.8823903146637844,0.20086199496503102,1,1,456,399,57,21.225849628681054,25.55731198870325
2024-01-20 20:00:00,20,20,0.2500974029246055,0.9278949955309217,0.2500974029246055,0.3137078562939551,0.8926777275415338,0.3137078562939551,1,1,456,399,57,25.417409722736856,21.711370171784207
2024-01-20 21:00:00,21,20,0.31745477177718534,0.9296828983353593,0.31745477177718534,0.2555130318001815,0.8423558442796798,0.2555130318001815,1,1,0,0,0,22.958554745931522,22.006605467981185
2024-01-20 22:00:00,22,20,0.27280533551181435,0.9349308785610176,0.27280533551181435,0.24709565340780046,0.854657661036504,0.24709565340780046,1,1,0,0,0,24.82970786434512,22.783575286076378
2024-01-20 23:00:00,23,20,0.2656665163715375,0.9205005073162045,0.2656665163715375,0.2028834519933236,0.8054847909203791,0.2028834519933236,1,1,0,0,0,24.55627466042501,22.597550209764577
2024-01-21 00:00:00,0,21,0.24553520287861683,0.9433427244863359,0.24553520287861683,0.22227952394019765,0.8255581981403843,0.22227952394019765,1,1,0,0,0,26.167782060289465,22.622950282507
2024-01-21 01:00:00,1,21,0.280059172425016,0.8814640772159734,0.280059172425016,0.2993377888718717,0.879313353945902,0.2993377888718717,1,1,0,0,0,22.5526839296609,21.749083690276137
2024-01-21 02:00:00,2,21,0.34046264164396345,0.807914766755881,0.34046264164396345,0.23341406387245353,0.8529320419361556,0.23341406387245353,1,1,0,0,0,17.52945469169691,23.231924177388823
2024-01-21 03:00:00,3,21,0.2643475014431705,0.8822116262200512,0.2643475014431705,0.33952599020702223,0.8486717643434425,0.33952599020702223,1,1,0,0,0,23.16990467913303,19.09296653011576
2024-01-21 04:00:00,4,21,0.21504480574924828,0.8516621429655061,0.21504480574924828,0.3223525846464316,0.8514411958370346,0.3223525846464316,1,1,0,0,0,23.873150145609667,19.84082291964761
2024-01-21 05:00:00,5,21,0.21678514189216366,0.8563195557395576,0.21678514189216366,0.2768835633150126,0.9299532405957922,0.2768835633150126,1,1,0,0,0,23.982540519277272,24.49011289802923
2024-01-21 06:00:00,6,21,0.28132255723896904,0.8594820394861528,0.28132255723896904,0.2901316421361744,0.8998601763983208,0.2901316421361744,1,1,0,0,0,21.68098058426939,22.86482003483049
2024-01-21 07:00:00,7,21,0.2235098284437261,0.8301345560444819,0.2235098284437261,0.23723871520872689,0.8049616736430346,0.23723871520872689,1,1,0,0,0,22.74842728502834,21.28961094128654
2024-01-21 08:00:00,8,21,0.256336084726462,0.8376044101838354,0.256336084726462,0.23737808292871704,0.8781720750485329,0.23737808292871704,1,1,0,0,0,21.797562204651502,24.02977470449309
2024-01-21 09:00:00,9,21,0.33808725485861024,0.9312076481618703,0.33808725485861024,0.2774296446856569,0.8260286315910494,0.2774296446856569,1,1,0,0,0,22.24201474887225,20.57246200895222
2024-01-21 10:00:00,10,21,0.2673604298675087,0.9047148531883228,0.2673604298675087,0.2394948888829023,0.9225957316422437,0.2394948888829023,1,1,328,287,41,23.900790874530532,25.616281603475304
2024-01-21 11:00:00,11,21,0.2923010583829023,0.9492183078550872,0.2923010583829023,0.34889747305781665,0.870414859824801,0.34889747305781665,1,1,328,287,41,24.63439685520693,19.556902003761916
2024-01-21 12:00:00,12,21,0.20090956560413398,0.8864285915492073,0.20090956560413398,0.3479430517786005,0.8478896043063424,0.3479430517786005,1,1,208,182,26,25.706963472940245,18.74799571979032
2024-01-21 13:00:00,13,21,0.3228443380634838,0.8062038594410289,0.3228443380634838,0.3242787513637015,0.8439064672202277,0.3242787513637015,1,1,208,182,26,18.12598205165794,19.486039344619726
2024-01-21 14:00:00,14,21,0.24212663591256528,0.8069480304379006,0.24212663591256528,0.28067144002216504,0.825258547516986,0.28067144002216504,1,1,208,182,26,21.180802294700072,20.422016531055785
2024-01-21 15:00:00,15,21,0.34026710052611486,0.817900539378407,0.34026710052611486,0.2371453557124961,0.8200729204441434,0.2371453557124961,1,1,208,182,26,17.91125395696095,21.85978367743677
2024-01-21 16:00:00,16,21,0.22365465586613298,0.8339207081482933,0.22365465586613298,0.2856932525531559,0.8112885130827527,0.2856932525531559,1,1,208,182,26,22.88497696058101,19.709822269859878
2024-01-21 17:00:00,17,21,0.32291256682959124,0.945184726421576,0.32291256682959124,0.21556128263633545,0.9290998728854807,0.21556128263633545,1,1,0,0,0,23.335205984699428,26.757697134342944
2024-01-21 18:00:00,18,21,0.31113184430447416,0.8986403120961608,0.31113184430447416,0.266188500914667,0.8145197364266771,0.266188500914667,1,1,456,399,57,22.03156754218825,20.562421331700374
2024-01-21 19:00:00,19,21,0.3158828819571693,0.8110209897970344,0.3158828819571693,0.3442553919824685,0.8570504752830512,0.3442553919824685,1,1,456,399,57,18.56767904399494,19.229815623771852
2024-01-21 20:00:00,20,21,0.25582906111614034,0.8402472396333955,0.25582906111614034,0.2996536362126571,0.8967280835231829,0.2996536362126571,1,1,456,399,57,21.91568169439707,22.390291774144718
2024-01-21 21:00:00,21,21,0.2434222106663611,0.8289313614953983,0.2434222106663611,0.2784021467299808,0.9107694196411339,0.2784021467299808,1,1,0,0,0,21.95659315608889,23.71377273416824
2024-01-21 22:00:00,22,21,0.286142940080099,0.8737206059899154,0.286142940080099,0.32318965741606687,0.9448751250390104,0.32318965741606687,1,1,0,0,0,22.034162471618114,23.31320503586038
2024-01-21 23:00:00,23,21,0.22057975253169873,0.9261299907959009,0.22057975253169873,0.21210590583338432,0.908836518375367,0.21210590583338432,1,1,0,0,0,26.45813393490758,26.127397970324353
2024-01-22 00:00:00,0,22,0.3267195087871243,0.9013924617125859,0.3267195087871243,0.27998636002195626,0.8215362271766081,0.27998636002195626,1,1,0,0,0,21.550235734704806,20.308120018299448
2024-01-22 01:00:00,1,22,0.29153473799909335,0.8657692012985921,0.29153473799909335,0.2477560487831261,0.8244035971774748,0.2477560487831261,1,1,0,0,0,21.533792373731202,21.624283064788077
2024-01-22 02:00:00,2,22,0.301109268492289,0.8290950172937235,0.301109268492289,0.25840741973441517,0.8364744444430383,0.25840741973441517,1,1,0,0,0,19.799465580053795,21.677513426573366
2024-01-22 03:00:00,3,22,0.32090335038551354,0.9225733861036816,0.32090335038551354,0.2653823617680327,0.8226113209315336,0.2653823617680327,1,1,0,0,0,22.5626263394313,20.896085968631283
2024-01-22 04:00:00,4,22,0.3324598829954821,0.9264250572726025,0.3324598829954821,0.3359200820139989,0.9443952615298289,0.3359200820139989,1,1,0,0,0,22.273694035392012,22.81781923184362
2024-01-22 05:00:00,5,22,0.3150032748645578,0.9297612665376704,0.3150032748645578,0.3467448016966046,0.8416129817800261,0.3467448016966046,1,1,0,0,0,23.05342468774172,18.557556753128306
2024-01-22 06:00:00,6,22,0.2521818914611128,0.875587876004633,0.2521818914611128,0.2786192389897184,0.8797957246164401,0.2786192389897184,1,1,0,0,0,23.377724420382005,22.54411821100206
2024-01-22 07:00:00,7,22,0.2976854778153825,0.8138153452302035,0.2976854778153825,0.30287994291382453,0.9089558480359524,0.30287994291382453,1,1,0,0,0,19.35487002805578,22.72784644207979
2024-01-22 08:00:00,8,22,0.23623939681191605,0.8632065758491979,0.23623939681191605,0.3033815601196501,0.919896426213842,0.3033815601196501,1,1,0,0,0,23.511269213898068,23.119307478532196
2024-01-22 09:00:00,9,22,0.25949141592901015,0.934819509145336,0.25949141592901015,0.21338686470776963,0.8392028729173505,0.21338686470776963,1,1,0,0,0,25.324803495612215,23.468100307859284
2024-01-22 10:00:00,10,22,0.27592817457129987,0.8045001709981373,0.27592817457129987,0.3415326862264807,0.868387359833487,0.3415326862264807,1,1,328,287,41,19.821449866006404,19.757050260262737
2024-01-22 11:00:00,11,22,0.28173423249152374,0.8700211469477583,0.28173423249152374,0.20523222384721132,0.8937906010066292,0.20523222384721132,1,1,328,287,41,22.060759292108795,25.82093914347817
2024-01-22 12:00:00,12,22,0.24637139410564443,0.8364930620008819,0.24637139410564443,0.3256082437330031,0.9031893465239935,0.3256082437330031,1,1,208,182,26,22.1295625460714,21.659291354662138
2024-01-22 13:00:00,13,22,0.26643642368463705,0.8586651975611167,0.26643642368463705,0.34221246412999135,0.866559521877404,0.34221246412999135,1,1,208,182,26,22.208579020367985,19.663014665527978
2024-01-22 14:00:00,14,22,0.2569324185297067,0.8144003993455186,0.2569324185297067,0.22284733733211506,0.8877941308888595,0.22284733733211506,1,1,208,182,26,20.90504928059294,24.935504758377917
2024-01-22 15:00:00,15,22,0.22857904900365214,0.8981860584980552,0.22857904900365214,0.2761300323182286,0.8141020049839788,0.2761300323182286,1,1,208,182,26,25.110262856040116,20.17394897496563
2024-01-22 16:00:00,16,22,0.20627003792071832,0.8971665142479546,0.20627003792071832,0.20155172053996614,0.8610707801615125,0.20155172053996614,1,1,208,182,26,25.90861786227136,24.73196473580799
2024-01-22 17:00:00,17,22,0.22825730646855086,0.8659341571926009,0.22825730646855086,0.2778648130464822,0.8007521617351648,0.2778648130464822,1,1,0,0,0,23.912881902151874,19.6082755758256
2024-01-22 18:00:00,18,22,0.2937331726228329,0.8820034133662898,0.2937331726228329,0.26455367626121873,0.8148095177785996,0.26455367626121873,1,1,456,399,57,22.060134027879638,20.63459405690178
2024-01-22 19:00:00,19,22,0.2925018993087603,0.8566714819941945,0.2925018993087603,0.2960914901090805,0.8073610004974521,0.2960914901090805,1,1,456,399,57,21.156359350703784,19.172606639563934
2024-01-22 20:00:00,20,22,0.2692598476865283,0.8382621072175377,0.2692598476865283,0.24540184684372504,0.8533219029615314,0.24540184684372504,1,1,456,399,57,21.33758473241285,22.79700210441774
2024-01-22 21:00:00,21,22,0.32447061821765166,0.9351486285824392,0.32447061821765166,0.3175547850199728,0.8504165890591656,0.3175547850199728,1,1,0,0,0,22.90042538867953,19.982317651469728
2024-01-22 22:00:00,22,22,0.20782502247074622,0.9336120982425916,0.20782502247074622,0.3009003653408505,0.8403001441004274,0.3009003653408505,1,1,0,0,0,27.217015341444203,20.227491703484134
2024-01-22 23:00:00,23,22,0.22169072893640562,0.9038615209291596,0.22169072893640562,0.2266877445703935,0.8329399155634589,0.2266877445703935,1,1,0,0,0,25.581404699728274,22.73445641223995
2024-01-23 00:00:00,0,23,0.23923018258282697,0.8205650685818632,0.23923018258282697,0.2767207406341953,0.8478780504050177,0.2767207406341953,1,1,0,0,0,21.800058224963855,21.41839911640584
2024-01-23 01:00:00,1,23,0.3460016265027134,0.8579301015480729,0.3460016265027134,0.32264760353408106,0.8179644282934911,0.32264760353408106,1,1,0,0,0,19.19731781420098,18.574380928477876
2024-01-23 02:00:00,2,23,0.21375603416432465,0.8139095949075918,0.21375603416432465,0.25509751370465605,0.862026835288702,0.25509751370465605,1,1,0,0,0,22.50575852787252,22.759849559401722
2024-01-23 03:00:00,3,23,0.3240707155324463,0.8763805166535422,0.3240707155324463,0.2176391446940379,0.899899973878303,0.2176391446940379,1,1,0,0,0,20.711617542041093,25.58478109440994
2024-01-23 04:00:00,4,23,0.3347523810162379,0.8797956207129782,0.3347523810162379,0.2020640652395803,0.9488830384590102,0.2020640652395803,1,1,0,0,0,20.439121488627766,28.00571149572862
2024-01-23 05:00:00,5,23,0.3408567777631307,0.823576769525282,0.3408567777631307,0.23812985032300113,0.925655584161613,0.23812985032300113,1,1,0,0,0,18.10199969108067,25.78221501894794
2024-01-23 06:00:00,6,23,0.29792882061387493,0.842632436592799,0.29792882061387493,0.3003374920013907,0.9138411322935612,0.3003374920013907,1,1,0,0,0,20.426385599209652,23.006386510956396
2024-01-23 07:00:00,7,23,0.2621938382862061,0.9334477134620653,0.2621938382862061,0.3252485118833184,0.8407052164213019,0.3252485118833184,1,1,0,0,0,25.17202031909472,19.32962642017438
2024-01-23 08:00:00,8,23,0.34534196412513984,0.9414241655737949,0.34534196412513984,0.24672434434194165,0.8723474408904575,0.24672434434194165,1,1,0,0,0,22.353082554324565,23.46086612056934
2024-01-23 09:00:00,9,23,0.31475954192578914,0.8052118993359872,0.31475954192578914,0.22210772167425008,0.8770177389639171,0.22210772167425008,1,1,0,0,0,18.391963402882425,24.55912564836251
2024-01-23 10:00:00,10,23,0.2744363828026688,0.8435673979498628,0.2744363828026688,0.24292467983479232,0.8288627775012477,0.24292467983479232,1,1,328,287,41,21.342413068019773,21.97267866249208
2024-01-23 11:00:00,11,23,0.34232810429988636,0.9055099831792761,0.34232810429988636,0.3234591800202653,0.8151959883654357,0.3234591800202653,1,1,328,287,41,21.119320457977114,18.44013031294389
2024-01-23 12:00:00,12,23,0.3308274367806525,0.8049191116395535,0.3308274367806525,0.34235647143340425,0.94063838164708,0.34235647143340425,1,1,208,182,26,17.778437807208785,22.43557163301284
2024-01-23 13:00:00,13,23,0.2548137010800228,0.8316378151893922,0.2548137010800228,0.2513902550706487,0.8574572004508845,0.2513902550706487,1,1,208,182,26,21.630904279101347,22.72751045175884
2024-01-23 14:00:00,14,23,0.23762960876249622,0.9200159615963251,0.23762960876249622,0.27246020206721444,0.9199778664524172,0.27246020206721444,1,1,208,182,26,25.589488231268586,24.281912414445102
2024-01-23 15:00:00,15,23,0.23262278560304187,0.885263136800059,0.23262278560304187,0.30654027717690036,0.912336800708235,0.30654027717690036,1,1,208,182,26,24.474013169888142,22.717369632425047
2024-01-23 16:00:00,16,23,0.31444526454100674,0.8895086031907169,0.31444526454100674,0.21909440855639153,0.8785234979607396,0.21909440855639153,1,1,208,182,26,21.56487519936413,24.72859085266305
2024-01-23 17:00:00,17,23,0.2649117147227763,0.913012308697863,0.2649117147227763,0.34621673303335454,0.8903123782600659,0.34621673303335454,1,1,0,0,0,24.303772274065746,20.403586696001675
2024-01-23 18:00:00,18,23,0.33979481521921495,0.8007282015415538,0.33979481521921495,0.22391139361894077,0.9015942556628181,0.22391139361894077,1,1,456,399,57,17.285001987087707,25.4131073266454
2024-01-23 19:00:00,19,23,0.27849148973405496,0.9446851990548644,0.27849148973405496,0.34890204740573527,0.8873468041583067,0.34890204740573527,1,1,456,399,57,24.982264099530354,20.19167837822143
2024-01-23 20:00:00,20,23,0.22592690478405214,0.9034688313202162,0.22592690478405214,0.27340378403834026,0.8287375657428123,0.27340378403834026,1,1,456,399,57,25.40782224510615,20.825016813917703
2024-01-23 21:00:00,21,23,0.340853348900248,0.8636947417437543,0.340853348900248,0.2460707209910636,0.8788631728129812,0.2460707209910636,1,1,0,0,0,19.606552231631486,23.729716943321908
2024-01-23 22:00:00,22,23,0.2642059706694289,0.8406281145099259,0.2642059706694289,0.20795066145365573,0.9409242984201796,0.20795066145365573,1,1,0,0,0,21.615830394018637,27.486511386244644
2024-01-23 23:00:00,23,23,0.3079579792588475,0.8435873749369744,0.3079579792588475,0.2505075448253247,0.8679099145185775,0.2505075448253247,1,1,0,0,0,20.08610233792976,23.152588863496977
2024-01-24 00:00:00,0,24,0.24654903907356338,0.8445876645614417,0.24654903907356338,0.3410505259195149,0.8806192276371811,0.3410505259195149,1,1,0,0,0,22.426448455795438,20.233826314412482
2024-01-24 01:00:00,1,24,0.2587803980616186,0.8133534199231862,0.2587803980616186,0.20037013147838725,0.8404470029348405,0.20037013147838725,1,1,0,0,0,20.796488319808788,24.002882679617
2024-01-24 02:00:00,2,24,0.2937346046673252,0.8495699771582756,0.2937346046673252,0.31036667605395,0.9408512513610023,0.31036667605395,1,1,0,0,0,20.843826468410636,23.64317157401446
2024-01-24 03:00:00,3,24,0.24770224104651412,0.8624101151035273,0.24770224104651412,0.3095718060388768,0.9202481141293071,0.3095718060388768,1,1,0,0,0,23.05154527713799,22.900361553391136
2024-01-24 04:00:00,4,24,0.31037432454107877,0.8220577333940797,0.31037432454107877,0.3128242418857339,0.9118633364611425,0.3128242418857339,1,1,0,0,0,19.188127831987533,22.46396604657782
2024-01-24 05:00:00,5,24,0.28559059407605136,0.930407040126531,0.28559059407605136,0.26398448942845976,0.8298298416153681,0.26398448942845976,1,1,0,0,0,24.180616726892982,21.219200707009062
2024-01-24 06:00:00,6,24,0.23958949471355007,0.849478242617261,0.23958949471355007,0.24586417202735486,0.8514035978231218,0.24586417202735486,1,1,0,0,0,22.87082804638916,22.70772846734126
2024-01-24 07:00:00,7,24,0.2610890746542386,0.8557963285358846,0.2610890746542386,0.2021639728861329,0.9381467093426425,0.2021639728861329,1,1,0,0,0,22.301522020561727,27.599352617119113
2024-01-24 08:00:00,8,24,0.3063399045561753,0.8184015145479492,0.3063399045561753,0.29298021065127355,0.9377602499823696,0.29298021065127355,1,1,0,0,0,19.202310374691518,24.179251474916104
2024-01-24 09:00:00,9,24,0.23768196041041403,0.8050793640662862,0.23768196041041403,0.27197758046884823,0.9430731193002773,0.27197758046884823,1,1,0,0,0,21.277402637095207,25.16608270617859
2024-01-24 10:00:00,10,24,0.23197602804859238,0.9031819015922875,0.23197602804859238,0.2456765367877118,0.9275384974157129,0.2456765367877118,1,1,328,287,41,25.170220257888563,25.56982352355004
2024-01-24 11:00:00,11,24,0.23768258073489992,0.9127598173619191,0.23768258073489992,0.20014893726521668,0.8668020712196456,0.20014893726521668,1,1,328,287,41,25.31539637351322,24.99949252329108
2024-01-24 12:00:00,12,24,0.21151982657351315,0.9447672945325416,0.21151982657351315,0.23969383339638875,0.9155030689872306,0.23969383339638875,1,1,208,182,26,27.496780048463563,25.342846334656567
2024-01-24 13:00:00,13,24,0.32878800892668236,0.838063816227615,0.32878800892668236,0.2848501563270963,0.8940738580116179,0.2848501563270963,1,1,208,182,26,19.097842773784976,22.845888813169555
2024-01-24 14:00:00,14,24,0.29155303610329897,0.8922259219500901,0.29155303610329897,0.23053719176064408,0.9334094001483166,0.23053719176064408,1,1,208,182,26,22.525233219254666,26.357707814537722
2024-01-24 15:00:00,15,24,0.2236527677747759,0.9091766749384267,0.2236527677747759,0.22983003087014253,0.8029946047384794,0.22983003087014253,1,1,208,182,26,25.707146518636904,21.49367152006263
2024-01-24 16:00:00,16,24,0.27340873566614365,0.8664303458936067,0.27340873566614365,0.26515726674784634,0.8159142372093926,0.26515726674784634,1,1,208,182,26,22.238310383529864,20.653386392307983
2024-01-24 17:00:00,17,24,0.33914685240253356,0.8586220007875468,0.33914685240253356,0.20050560758716696,0.9473291206695053,0.20050560758716696,1,1,0,0,0,19.480318064438,28.005881740587682
2024-01-24 18:00:00,18,24,0.3482639811645214,0.8879186098898164,0.3482639811645214,0.2395155119420343,0.8152851489917614,0.2395155119420343,1,1,456,399,57,20.237048577198564,21.591361389364767
2024-01-24 19:00:00,19,24,0.30255293292698826,0.8030391284388319,0.30255293292698826,0.2137342564431463,0.8486611428933925,0.2137342564431463,1,1,456,399,57,18.768232331694136,23.809758241884232
2024-01-24 20:00:00,20,24,0.2005172227446043,0.8458525752447399,0.2005172227446043,0.28542020706150145,0.8266847754328573,0.28542020706150145,1,1,456,399,57,24.200075718755084,20.297421313925845
2024-01-24 21:00:00,21,24,0.3085828802180568,0.853638122663511,0.3085828802180568,0.22603994592977383,0.9036131320162888,0.22603994592977383,1,1,0,0,0,20.43957159170453,25.40899447824431
2024-01-24 22:00:00,22,24,0.25249818384774936,0.8640882518043992,0.25249818384774936,0.2662057846711493,0.8992100629588081,0.2662057846711493,1,1,0,0,0,22.93462754837437,23.737660435787205
2024-01-24 23:00:00,23,24,0.2481461767793532,0.8266471203686855,0.2481461767793532,0.30019403571680914,0.88025652854853,0.30019403571680914,1,1,0,0,0,21.693785384599956,21.75234348118953
2024-01-25 00:00:00,0,25,0.2868528442044287,0.8851279057548462,0.2868528442044287,0.27563336731223315,0.8458513932786459,0.27563336731223315,1,1,0,0,0,22.435314808140657,21.383175973740475
2024-01-25 01:00:00,1,25,0.32328590192764395,0.9258235063937401,0.32328590192764395,0.31026822489862327,0.8191244315751576,0.31026822489862327,1,1,0,0,0,22.595160167478607,19.082107750370035
2024-01-25 02:00:00,2,25,0.2300898857963163,0.8696557605142106,0.2300898857963163,0.25116342695150035,0.8945608362187782,0.25116342695150035,1,1,0,0,0,23.983720301921036,24.127402847522916
2024-01-25 03:00:00,3,25,0.2602119670383271,0.8165929417778748,0.2602119670383271,0.2840291383425609,0.8608327382789138,0.2840291383425609,1,1,0,0,0,20.864286552733034,21.630134997613236
2024-01-25 04:00:00,4,25,0.31270762169945043,0.8020745634042905,0.31270762169945043,0.20977979979055483,0.824586937731315,0.20977979979055483,1,1,0,0,0,18.3512603139315,23.055267672778506
2024-01-25 05:00:00,5,25,0.2788943741810148,0.8148309509133463,0.2788943741810148,0.3283082375075691,0.8581736600209929,0.3283082375075691,1,1,0,0,0,20.09762162746243,19.869953344253393
2024-01-25 06:00:00,6,25,0.24878361509424193,0.8429787975469397,0.24878361509424193,0.3264832559067046,0.9169345133634125,0.3264832559067046,1,1,0,0,0,22.282319341976162,22.141922154626545
2024-01-25 07:00:00,7,25,0.2179529851491541,0.871281899545691,0.2179529851491541,0.34162546489233664,0.804926525535582,0.34162546489233664,1,1,0,0,0,24.499834289870137,17.3737897741217
2024-01-25 08:00:00,8,25,0.22525765235634954,0.8599508317637943,0.22525765235634954,0.23949239669668596,0.9162013607085032,0.23949239669668596,1,1,0,0,0,23.800994227779174,25.376586150443146
2024-01-25 09:00:00,9,25,0.2751877785149661,0.8027065185680561,0.2751877785149661,0.24306722261324426,0.9065565533542238,0.24306722261324426,1,1,0,0,0,19.78195275199087,24.88084990278673
2024-01-25 10:00:00,10,25,0.3471637971832061,0.8942537487133508,0.3471637971832061,0.2324459014970554,0.9102455621891589,0.2324459014970554,1,1,328,287,41,20.515873182380425,25.41748727595388
2024-01-25 11:00:00,11,25,0.21494198083972121,0.8618016418989157,0.21494198083972121,0.3316541038984373,0.8813830810866106,0.3316541038984373,1,1,328,287,41,24.257237289719797,20.614836644556497
2024-01-25 12:00:00,12,25,0.30055578881488765,0.8493134955647123,0.30055578881488765,0.22545501840275498,0.8832941404028006,0.22545501840275498,1,1,208,182,26,20.57841400311842,24.668967075001714
2024-01-25 13:00:00,13,25,0.30251650201740765,0.8098158352159832,0.30251650201740765,0.3196798566666105,0.8122864190187987,0.3196798566666105,1,1,208,182,26,19.023724994946583,18.47274608820706
2024-01-25 14:00:00,14,25,0.23029646258182368,0.8480388035348614,0.23029646258182368,0.3334237706845335,0.8529534703802036,0.3334237706845335,1,1,208,182,26,23.165337785738913,19.482363738587633
2024-01-25 15:00:00,15,25,0.20702485885348845,0.8477372326315251,0.20702485885348845,0.2185560272025453,0.9198357587734551,0.2185560272025453,1,1,208,182,26,24.026714016676376,26.29798993390912
2024-01-25 16:00:00,16,25,0.2787686571929473,0.8805766553909327,0.2787686571929473,0.3480368652894273,0.8987291426951352,0.3480368652894273,1,1,208,182,26,22.56779993242445,20.65096040271405
2024-01-25 17:00:00,17,25,0.2572007811806315,0.8214664451109279,0.2572007811806315,0.2652353821735145,0.8261901251793904,0.2652353821735145,1,1,0,0,0,21.159962397386114,21.035802862720345
2024-01-25 18:00:00,18,25,0.343332260762666,0.936280762784302,0.343332260762666,0.21538361885317495,0.9246456143731127,0.21538361885317495,1,1,456,399,57,22.235568825811345,26.597324831997664
2024-01-25 19:00:00,19,25,0.23550764364018031,0.9053132458931799,0.23550764364018031,0.3187701475116382,0.8831423547015752,0.3187701475116382,1,1,456,399,57,25.11771008448748,21.163957769622638
2024-01-25 20:00:00,20,25,0.2770969363653991,0.878649967983619,0.2770969363653991,0.3084750175403025,0.875906948560939,0.3084750175403025,1,1,456,399,57,22.558238685683246,21.278697413273868
2024-01-25 21:00:00,21,25,0.25588723641861116,0.9056927164113497,0.25588723641861116,0.34931207775288675,0.8507907611052133,0.34931207775288675,1,1,0,0,0,24.3677054997277,18.805450625712247
2024-01-25 22:00:00,22,25,0.29268046685754157,0.9380784143724414,0.29268046685754157,0.24740833465610101,0.8661849434080985,0.24740833465610101,1,1,0,0,0,24.202423031808745,23.204122828199903
2024-01-25 23:00:00,23,25,0.32195909514768606,0.9411118373197904,0.32195909514768606,0.22401556359080035,0.8533165376524533,0.22401556359080035,1,1,0,0,0,23.218227831453913,23.598786527311987
2024-01-26 00:00:00,0,26,0.3204741798088831,0.9462507550161795,0.3204741798088831,0.312911407350151,0.9304661579630761,0.312911407350151,1,1,0,0,0,23.46662157027361,23.15830314798469
2024-01-26 01:00:00,1,26,0.2651414337573586,0.8223042428693372,0.2651414337573586,0.22316641548853058,0.8444575329426709,0.22316641548853058,1,1,0,0,0,20.8936053416992,23.29841690453026
2024-01-26 02:00:00,2,26,0.22779616538100336,0.9359624232321502,0.22779616538100336,0.22912756135669954,0.9349301580068108,0.22912756135669954,1,1,0,0,0,26.556234669418004,26.46759737437917
2024-01-26 03:00:00,3,26,0.26705180602546985,0.945926147245746,0.26705180602546985,0.25171859370308786,0.8373177991912921,0.25171859370308786,1,1,0,0,0,25.457787795760353,21.959970205807657
2024-01-26 04:00:00,4,26,0.20900628946015168,0.8160204594702122,0.20900628946015168,0.2970840797862238,0.9417358109378017,0.2970840797862238,1,1,0,0,0,22.763031375377267,24.174439918184166
2024-01-26 05:00:00,5,26,0.27618370327905445,0.9245584114631827,0.27618370327905445,0.2543169320847949,0.8866885361085574,0.2543169320847949,1,1,0,0,0,24.314051556904808,23.71393515089109
2024-01-26 06:00:00,6,26,0.277905780128308,0.888286907629142,0.277905780128308,0.24371629392885297,0.8139419600781984,0.24371629392885297,1,1,0,0,0,22.88929228128127,21.383462480600453
2024-01-26 07:00:00,7,26,0.2746499494084328,0.8171639160795343,0.2746499494084328,0.2574098481181763,0.8094565301629594,0.2574098481181763,1,1,0,0,0,20.344273750166305,20.701750576679366
2024-01-26 08:00:00,8,26,0.24051870900477237,0.898114868402819,0.24051870900477237,0.3354421366230499,0.841666990152671,0.3354421366230499,1,1,0,0,0,24.659855977426748,18.98343200736079
2024-01-26 09:00:00,9,26,0.2734366073367465,0.8026416318207436,0.2734366073367465,0.3007332605326948,0.8452355754859578,0.3007332605326948,1,1,0,0,0,19.845188418149885,20.418836810747365
2024-01-26 10:00:00,10,26,0.22323768257510662,0.8619662073267285,0.22323768257510662,0.23496837306511564,0.9273191484194071,0.23496837306511564,1,1,328,287,41,23.95231967818582,25.96315407578593
2024-01-26 11:00:00,11,26,0.28441741284027805,0.9117161058519277,0.28441741284027805,0.26222528804125506,0.814611785307114,0.26222528804125506,1,1,328,287,41,23.523700987936863,20.714493647469713
2024-01-26 12:00:00,12,26,0.2672960314811853,0.8014451898017204,0.2672960314811853,0.21828800851393132,0.9299586585554306,0.21828800851393132,1,1,208,182,26,20.030593437020066,26.687649376556223
2024-01-26 13:00:00,13,26,0.2842207172996474,0.8328087461057652,0.2842207172996474,0.31908863801147,0.8748619414079123,0.31908863801147,1,1,208,182,26,20.572051080229414,20.841498877366583
2024-01-26 14:00:00,14,26,0.32934923070466315,0.8868177599250462,0.32934923070466315,0.285864090642264,0.8371265221756542,0.285864090642264,1,1,208,182,26,20.905069845764363,20.672341182502134
2024-01-26 15:00:00,15,26,0.30986591484199566,0.8737526913338164,0.30986591484199566,0.25078556413776526,0.9214233016757103,0.25078556413776526,1,1,208,182,26,21.14575411844328,25.148915157672942
2024-01-26 16:00:00,16,26,0.2824711719899554,0.939852112167119,0.2824711719899554,0.2764335033897012,0.9248702327641086,0.2764335033897012,1,1,208,182,26,24.65178525664363,24.31637735154028
2024-01-26 17:00:00,17,26,0.34421016258763226,0.8988044899575482,0.34421016258763226,0.3304144411261334,0.803340785463013,0.3304144411261334,1,1,0,0,0,20.797287276371847,17.734737912632987
