datetime,pv_kwh,ev_kwh,mall_kwh,pv_to_ev_kwh,pv_to_bess_kwh,pv_to_mall_kwh,grid_to_ev_kwh,grid_to_mall_kwh,bess_charge_kwh,bess_discharge_kwh,soc_percent
2024-04-07 03:00:00-05:00,0.0,27.843115537928036,480,0.0,0.0,0.0,27.843115537928036,480.0,0.0,0.0,84.79713373554799
2024-04-07 04:00:00-05:00,0.0,27.590029409064996,481,0.0,0.0,0.0,27.590029409064996,481.0,0.0,0.0,84.79713373554799
2024-04-07 05:00:00-05:00,0.0,27.432179665651056,452,0.0,0.0,0.0,27.432179665651056,452.0,0.0,0.0,84.79713373554799
2024-04-07 06:00:00-05:00,187.98566906197945,36.83814525819468,491,36.83814525819468,151.14752380378476,0.0,0.0,491.0,151.14752380378476,0.0,88.14110550111845
2024-04-07 07:00:00-05:00,1492.1166349228024,54.68810621547578,546,54.68810621547578,536.0220313494464,901.4064973578803,0.0,0.0,536.0220313494464,0.0,100.0
2024-04-07 08:00:00-05:00,2868.0734502427244,64.26297871389478,743,64.26297871389478,0.0,2803.8104715288296,0.0,0.0,0.0,0.0,100.0
2024-04-07 09:00:00-05:00,2886.6894777785838,91.48429538449928,1074,91.48429538449928,0.0,2795.2051823940847,0.0,0.0,0.0,0.0,100.0
2024-04-07 10:00:00-05:00,2886.6894777785838,110.27578119566634,1621,110.27578119566634,0.0,2776.4136965829175,0.0,0.0,0.0,0.0,100.0
2024-04-07 11:00:00-05:00,2886.6894777785838,102.70452497728674,2188,102.70452497728674,0.0,2783.984952801297,0.0,0.0,0.0,0.0,100.0
2024-04-07 12:00:00-05:00,2886.6894777785838,91.87056220068668,2260,91.87056220068668,0.0,2794.818915577897,0.0,0.0,0.0,0.0,100.0
2024-04-07 13:00:00-05:00,2886.6894777785838,101.75438616248344,2208,101.75438616248344,0.0,2784.9350916161,0.0,0.0,0.0,0.0,100.0
2024-04-07 14:00:00-05:00,2886.6894777785838,110.12570731336523,2143,110.12570731336523,0.0,2776.5637704652186,0.0,0.0,0.0,0.0,100.0
2024-04-07 15:00:00-05:00,2154.877508003636,120.17859942072057,2120,120.17859942072057,0.0,2034.6989085829157,0.0,85.30109141708431,0.0,0.0,100.0
2024-04-07 16:00:00-05:00,1276.1294434979554,137.36958698628126,2089,137.36958698628126,0.0,1138.7598565116741,0.0,950.2401434883259,0.0,0.0,100.0
2024-04-07 17:00:00-05:00,242.69007162018048,184.28545279205483,2089,184.28545279205483,0.0,58.40461882812565,0.0,2030.5953811718744,0.0,0.0,100.0
2024-04-07 18:00:00-05:00,0.0,181.68466571126163,2139,0.0,0.0,0.0,0.0,2139.0,0.0,181.68466571126163,95.98042774975085
2024-04-07 19:00:00-05:00,0.0,166.8969447307844,2137,0.0,0.0,0.0,0.0,2137.0,0.0,166.8969447307844,92.28801746809633
2024-04-07 20:00:00-05:00,0.0,138.85512145484574,2075,0.0,0.0,0.0,0.0,2075.0,0.0,138.85512145484574,89.21600150670594
2024-04-07 21:00:00-05:00,0.0,112.460363190658,1858,0.0,0.0,0.0,0.0,1858.0,0.0,112.460363190658,86.72794037416925
2024-04-07 22:00:00-05:00,0.0,93.03339340439841,971,0.0,0.0,0.0,0.0,971.0,0.0,93.03339340439841,84.66967945814274
2024-04-07 23:00:00-05:00,0.0,73.37107249303033,546,0.0,0.0,0.0,73.37107249303033,546.0,0.0,0.0,84.66967945814274
2024-04-08 00:00:00-05:00,0.0,65.3385180890351,489,0.0,0.0,0.0,65.3385180890351,489.0,0.0,0.0,84.66967945814274
2024-04-08 01:00:00-05:00,0.0,38.75744438869415,450,0.0,0.0,0.0,38.75744438869415,450.0,0.0,0.0,84.66967945814274
2024-04-08 02:00:00-05:00,0.0,39.66336363501682,428,0.0,0.0,0.0,39.66336363501682,428.0,0.0,0.0,84.66967945814274
2024-04-08 03:00:00-05:00,0.0,39.23479599817295,428,0.0,0.0,0.0,39.23479599817295,428.0,0.0,0.0,84.66967945814274
2024-04-08 04:00:00-05:00,0.0,39.91846422174864,428,0.0,0.0,0.0,39.91846422174864,428.0,0.0,0.0,84.66967945814274
2024-04-08 05:00:00-05:00,0.0,39.62776322541072,409,0.0,0.0,0.0,39.62776322541072,409.0,0.0,0.0,84.66967945814274
2024-04-08 06:00:00-05:00,156.61533972273818,52.2066832173068,457,52.2066832173068,104.4086565054314,0.0,0.0,457.0,104.4086565054314,0.0,86.97960548702397
2024-04-08 07:00:00-05:00,1621.0255414978903,78.92799166789368,680,78.92799166789368,588.5218319865165,953.5757178434802,0.0,0.0,588.5218319865165,0.0,100.0
2024-04-08 08:00:00-05:00,2886.6894777785838,91.05477664388684,882,91.05477664388684,0.0,2795.634701134697,0.0,0.0,0.0,0.0,100.0
2024-04-08 09:00:00-05:00,2886.6894777785838,131.23502881654014,1193,131.23502881654014,0.0,2755.4544489620434,0.0,0.0,0.0,0.0,100.0
2024-04-08 10:00:00-05:00,2886.6894777785838,156.98836538796078,1735,156.98836538796078,0.0,2729.701112390623,0.0,0.0,0.0,0.0,100.0
2024-04-08 11:00:00-05:00,2886.6894777785838,142.6088813274593,2343,142.6088813274593,0.0,2744.0805964511246,0.0,0.0,0.0,0.0,100.0
2024-04-08 12:00:00-05:00,2886.6894777785838,130.87411287259079,2408,130.87411287259079,0.0,2755.815364905993,0.0,0.0,0.0,0.0,100.0
2024-04-08 13:00:00-05:00,2886.6894777785838,143.98764575136516,2278,143.98764575136516,0.0,2742.7018320272186,0.0,0.0,0.0,0.0,100.0
2024-04-08 14:00:00-05:00,2886.6894777785838,156.653122525879,2260,156.653122525879,0.0,2730.0363552527047,0.0,0.0,0.0,0.0,100.0
2024-04-08 15:00:00-05:00,1512.1004354000988,170.64057355695363,2337,170.64057355695363,0.0,1341.4598618431453,0.0,995.5401381568547,0.0,0.0,100.0
2024-04-08 16:00:00-05:00,690.3818430268806,196.87761014041408,2250,196.87761014041408,0.0,493.5042328864665,0.0,1756.4957671135335,0.0,0.0,100.0
2024-04-08 17:00:00-05:00,102.12015158301732,265.23709565520636,2178,102.12015158301732,0.0,0.0,163.11694407218903,2178.0,0.0,0.0,100.0
2024-04-08 18:00:00-05:00,0.0,264.1209230742598,2058,0.0,0.0,0.0,0.0,2058.0,0.0,264.1209230742598,94.15661674614469
2024-04-08 19:00:00-05:00,0.0,237.85238342459658,2048,0.0,0.0,0.0,0.0,2048.0,0.0,237.85238342459658,88.89439587391911
2024-04-08 20:00:00-05:00,0.0,194.09060092676322,1958,0.0,0.0,0.0,0.0,1958.0,0.0,194.09060092676322,84.60035603040664
2024-04-08 21:00:00-05:00,0.0,156.45312779100217,1810,0.0,0.0,0.0,0.0,1810.0,0.0,156.45312779100217,81.13900364564995
2024-04-08 22:00:00-05:00,0.0,131.18104846501055,978,0.0,0.0,0.0,0.0,978.0,0.0,131.18104846501055,78.23676806014088
2024-04-08 23:00:00-05:00,0.0,104.52549093373803,541,0.0,0.0,0.0,104.52549093373803,541.0,0.0,0.0,78.23676806014088
2024-04-09 00:00:00-05:00,0.0,65.63976290143215,470,0.0,0.0,0.0,65.63976290143215,470.0,0.0,0.0,78.23676806014088
2024-04-09 01:00:00-05:00,0.0,39.64424605852047,443,0.0,0.0,0.0,39.64424605852047,443.0,0.0,0.0,78.23676806014088
2024-04-09 02:00:00-05:00,0.0,39.232526177948245,443,0.0,0.0,0.0,39.232526177948245,443.0,0.0,0.0,78.23676806014088
2024-04-09 03:00:00-05:00,0.0,39.85245735527872,439,0.0,0.0,0.0,39.85245735527872,439.0,0.0,0.0,78.23676806014088
2024-04-09 04:00:00-05:00,0.0,39.25801371993614,436,0.0,0.0,0.0,39.25801371993614,436.0,0.0,0.0,78.23676806014088
2024-04-09 05:00:00-05:00,0.0,39.386085807496414,412,0.0,0.0,0.0,39.386085807496414,412.0,0.0,0.0,78.23676806014088
2024-04-09 06:00:00-05:00,26.93385628841112,53.3650408467023,511,26.93385628841112,0.0,0.0,26.43118455829118,511.0,0.0,0.0,78.23676806014088
2024-04-09 07:00:00-05:00,158.5815737519292,78.47278838660031,691,78.47278838660031,80.10878536532888,0.0,0.0,691.0,80.10878536532888,0.0,80.00908632043576
2024-04-09 08:00:00-05:00,387.4567392965912,91.9881996010192,1013,91.9881996010192,295.46853969557196,0.0,0.0,1013.0,295.46853969557196,0.0,86.54600091547054
2024-04-09 09:00:00-05:00,646.4767378339309,132.06754802049647,1282,132.06754802049647,514.4091898134344,0.0,0.0,1282.0,514.4091898134344,0.0,97.92673520337839
2024-04-09 10:00:00-05:00,825.3387034145347,158.03759103819723,1742,158.03759103819723,93.71156880729677,573.5895435690408,0.0,1168.4104564309591,93.71156880729677,0.0,100.0
2024-04-09 11:00:00-05:00,592.2933194452827,143.1111689027643,2254,143.1111689027643,0.0,449.1821505425184,0.0,1804.8178494574815,0.0,0.0,100.0
2024-04-09 12:00:00-05:00,682.9717199971138,131.28766548168676,2347,131.28766548168676,0.0,551.6840545154271,0.0,1795.315945484573,0.0,0.0,100.0
2024-04-09 13:00:00-05:00,1412.837477960558,144.67989424447214,2344,144.67989424447214,0.0,1268.157583716086,0.0,1075.842416283914,0.0,0.0,100.0
2024-04-09 14:00:00-05:00,1893.491549496949,156.72392409696818,2364,156.72392409696818,0.0,1736.7676253999807,0.0,627.2323746000193,0.0,0.0,100.0
2024-04-09 15:00:00-05:00,1729.7385548595578,170.03371654774975,2422,170.03371654774975,0.0,1559.704838311808,0.0,862.2951616881919,0.0,0.0,100.0
2024-04-09 16:00:00-05:00,1079.8826794651814,197.67203779005916,2419,197.67203779005916,0.0,882.2106416751221,0.0,1536.7893583248779,0.0,0.0,100.0
2024-04-09 17:00:00-05:00,115.19081626706416,261.09134139062445,2387,115.19081626706416,0.0,0.0,145.90052512356027,2387.0,0.0,0.0,100.0
2024-04-09 18:00:00-05:00,0.0,262.7665246271348,2288,0.0,0.0,0.0,0.0,2288.0,0.0,262.7665246271348,94.18658131355897
2024-04-09 19:00:00-05:00,0.0,238.564129509095,2247,0.0,0.0,0.0,0.0,2247.0,0.0,238.564129509095,88.90861384654359
2024-04-09 20:00:00-05:00,0.0,196.8854695769289,2188,0.0,0.0,0.0,0.0,2188.0,0.0,196.8854695769289,84.55274062581508
2024-04-09 21:00:00-05:00,0.0,156.22353933553848,1972,0.0,0.0,0.0,0.0,1972.0,0.0,156.22353933553848,81.096467631666
2024-04-09 22:00:00-05:00,0.0,131.73610333094226,1116,0.0,0.0,0.0,0.0,1116.0,0.0,131.73610333094226,78.18195207124693
2024-04-09 23:00:00-05:00,0.0,104.49705105778041,616,0.0,0.0,0.0,104.49705105778041,616.0,0.0,0.0,78.18195207124693
2024-04-10 00:00:00-05:00,0.0,66.1636968792447,523,0.0,0.0,0.0,66.1636968792447,523.0,0.0,0.0,78.18195207124693
2024-04-10 01:00:00-05:00,0.0,39.56529321502094,498,0.0,0.0,0.0,39.56529321502094,498.0,0.0,0.0,78.18195207124693
2024-04-10 02:00:00-05:00,0.0,39.220456759484776,474,0.0,0.0,0.0,39.220456759484776,474.0,0.0,0.0,78.18195207124693
2024-04-10 03:00:00-05:00,0.0,39.17365203384021,470,0.0,0.0,0.0,39.17365203384021,470.0,0.0,0.0,78.18195207124693
2024-04-10 04:00:00-05:00,0.0,39.89467129463925,478,0.0,0.0,0.0,39.89467129463925,478.0,0.0,0.0,78.18195207124693
2024-04-10 05:00:00-05:00,0.0,39.43188040353565,452,0.0,0.0,0.0,39.43188040353565,452.0,0.0,0.0,78.18195207124693
2024-04-10 06:00:00-05:00,155.87584494209315,52.32634515688362,536,52.32634515688362,103.54949978520953,0.0,0.0,536.0,103.54949978520953,0.0,80.47287020808784
2024-04-10 07:00:00-05:00,1347.2637757853558,79.20656436132722,776,79.20656436132722,882.6262665944295,385.43094482959907,0.0,390.56905517040093,882.6262665944295,0.0,100.0
2024-04-10 08:00:00-05:00,2400.6014982018023,93.23223091042057,1184,93.23223091042057,0.0,2307.3692672913817,0.0,0.0,0.0,0.0,100.0
2024-04-10 09:00:00-05:00,1555.337481843255,130.94838611526498,1371,130.94838611526498,0.0,1424.38909572799,0.0,0.0,0.0,0.0,100.0
2024-04-10 10:00:00-05:00,2459.0431307166,157.31436964044875,1829,157.31436964044875,0.0,2301.7287610761514,0.0,0.0,0.0,0.0,100.0
2024-04-10 11:00:00-05:00,2886.6894777785838,144.26664344568485,2398,144.26664344568485,0.0,2742.4228343328987,0.0,0.0,0.0,0.0,100.0
2024-04-10 12:00:00-05:00,2886.6894777785838,131.66640945772727,2418,131.66640945772727,0.0,2755.0230683208565,0.0,0.0,0.0,0.0,100.0
2024-04-10 13:00:00-05:00,2886.6894777785838,146.30314805654436,2419,146.30314805654436,0.0,2740.3863297220396,0.0,0.0,0.0,0.0,100.0
2024-04-10 14:00:00-05:00,2886.6894777785838,159.34595976734747,2460,159.34595976734747,0.0,2727.3435180112365,0.0,0.0,0.0,0.0,100.0
2024-04-10 15:00:00-05:00,2886.6894777785838,170.66297614870317,2360,170.66297614870317,0.0,2716.0265016298804,0.0,0.0,0.0,0.0,100.0
2024-04-10 16:00:00-05:00,1627.9153879860637,196.0701080043237,2185,196.0701080043237,0.0,1431.84527998174,0.0,753.1547200182599,0.0,0.0,100.0
2024-04-10 17:00:00-05:00,263.1135339808765,263.1121043782896,2099,263.1121043782896,0.0,0.001429602586938472,0.0,2098.998570397413,0.0,0.0,100.0
2024-04-10 18:00:00-05:00,0.0,261.2790466447398,2075,0.0,0.0,0.0,0.0,2075.0,0.0,261.2790466447398,94.21949011847921
2024-04-10 19:00:00-05:00,0.0,237.38035555310682,1996,0.0,0.0,0.0,0.0,1996.0,0.0,237.38035555310682,88.96771234075561
2024-04-10 20:00:00-05:00,0.0,196.01736578657983,2009,0.0,0.0,0.0,0.0,2009.0,0.0,196.01736578657983,84.63104495609677
2024-04-10 21:00:00-05:00,0.0,157.9854008857247,1772,0.0,0.0,0.0,0.0,1772.0,0.0,157.9854008857247,81.13579272411171
2024-04-10 22:00:00-05:00,0.0,131.4967026397924,1025,0.0,0.0,0.0,0.0,1025.0,0.0,131.4967026397924,78.22657363916055
2024-04-10 23:00:00-05:00,0.0,103.67750013616657,563,0.0,0.0,0.0,103.67750013616657,563.0,0.0,0.0,78.22657363916055
2024-04-11 00:00:00-05:00,0.0,65.30698406226047,499,0.0,0.0,0.0,65.30698406226047,499.0,0.0,0.0,78.22657363916055
2024-04-11 01:00:00-05:00,0.0,38.962920940036916,484,0.0,0.0,0.0,38.962920940036916,484.0,0.0,0.0,78.22657363916055
2024-04-11 02:00:00-05:00,0.0,39.50568873440424,474,0.0,0.0,0.0,39.50568873440424,474.0,0.0,0.0,78.22657363916055
2024-04-11 03:00:00-05:00,0.0,39.12954505131758,464,0.0,0.0,0.0,39.12954505131758,464.0,0.0,0.0,78.22657363916055
2024-04-11 04:00:00-05:00,0.0,39.07414090266492,449,0.0,0.0,0.0,39.07414090266492,449.0,0.0,0.0,78.22657363916055
2024-04-11 05:00:00-05:00,0.0,39.03724191914756,425,0.0,0.0,0.0,39.03724191914756,425.0,0.0,0.0,78.22657363916055
2024-04-11 06:00:00-05:00,157.94438684687387,51.71344548799677,485,51.71344548799677,106.23094135887709,0.0,0.0,485.0,106.23094135887709,0.0,80.57681570462243
2024-04-11 07:00:00-05:00,1730.720037964743,78.3764174619983,670,78.3764174619983,877.9279301510662,774.4156903516784,0.0,0.0,877.9279301510662,0.0,100.0
2024-04-11 08:00:00-05:00,2886.6894777785838,91.27575292402254,1037,91.27575292402254,0.0,2795.413724854561,0.0,0.0,0.0,0.0,100.0
2024-04-11 09:00:00-05:00,2886.6894777785838,130.0557056939024,1227,130.0557056939024,0.0,2756.6337720846814,0.0,0.0,0.0,0.0,100.0
2024-04-11 10:00:00-05:00,2886.6894777785838,157.2926847787349,1731,157.2926847787349,0.0,2729.396792999849,0.0,0.0,0.0,0.0,100.0
2024-04-11 11:00:00-05:00,2886.6894777785838,142.0725080394297,2154,142.0725080394297,0.0,2744.6169697391542,0.0,0.0,0.0,0.0,100.0
2024-04-11 12:00:00-05:00,2886.6894777785838,131.2033505814093,2181,131.2033505814093,0.0,2755.4861271971745,0.0,0.0,0.0,0.0,100.0
2024-04-11 13:00:00-05:00,2886.6894777785838,145.1387630589647,2154,145.1387630589647,0.0,2741.550714719619,0.0,0.0,0.0,0.0,100.0
2024-04-11 14:00:00-05:00,2886.6894777785838,155.46601360361038,2144,155.46601360361038,0.0,2731.2234641749733,0.0,0.0,0.0,0.0,100.0
2024-04-11 15:00:00-05:00,2859.436146842893,168.92304013203798,2150,168.92304013203798,0.0,2690.513106710855,0.0,0.0,0.0,0.0,100.0
2024-04-11 16:00:00-05:00,937.2216227462508,193.6233726303378,2150,193.6233726303378,0.0,743.598250115913,0.0,1406.4017498840872,0.0,0.0,100.0
2024-04-11 17:00:00-05:00,172.68287057008206,258.24066453886144,2129,172.68287057008206,0.0,0.0,85.55779396877938,2129.0,0.0,0.0,100.0
2024-04-11 18:00:00-05:00,0.0,263.2878685851073,2122,0.0,0.0,0.0,0.0,2122.0,0.0,263.2878685851073,94.17504715519675
2024-04-11 19:00:00-05:00,0.0,235.21372086893592,2116,0.0,0.0,0.0,0.0,2116.0,0.0,235.21372086893592,88.97120377314064
2024-04-11 20:00:00-05:00,0.0,198.3766574031868,2067,0.0,0.0,0.0,0.0,2067.0,0.0,198.3766574031868,84.58233967130022
2024-04-11 21:00:00-05:00,0.0,156.03321610788973,1896,0.0,0.0,0.0,0.0,1896.0,0.0,156.03321610788973,81.13027736802833
2024-04-11 22:00:00-05:00,0.0,130.1373862804345,1044,0.0,0.0,0.0,0.0,1044.0,0.0,130.1373862804345,78.25113165385942
2024-04-11 23:00:00-05:00,0.0,104.70680341324669,543,0.0,0.0,0.0,104.70680341324669,543.0,0.0,0.0,78.25113165385942
2024-04-12 00:00:00-05:00,0.0,65.28591771395621,471,0.0,0.0,0.0,65.28591771395621,471.0,0.0,0.0,78.25113165385942
2024-04-12 01:00:00-05:00,0.0,39.406667037706306,439,0.0,0.0,0.0,39.406667037706306,439.0,0.0,0.0,78.25113165385942
2024-04-12 02:00:00-05:00,0.0,39.329340620331514,446,0.0,0.0,0.0,39.329340620331514,446.0,0.0,0.0,78.25113165385942
2024-04-12 03:00:00-05:00,0.0,39.77053536829881,439,0.0,0.0,0.0,39.77053536829881,439.0,0.0,0.0,78.25113165385942
2024-04-12 04:00:00-05:00,0.0,39.38003406793874,412,0.0,0.0,0.0,39.38003406793874,412.0,0.0,0.0,78.25113165385942
2024-04-12 05:00:00-05:00,0.0,39.30549368100577,388,0.0,0.0,0.0,39.30549368100577,388.0,0.0,0.0,78.25113165385942
2024-04-12 06:00:00-05:00,198.3995748316597,52.621896037969954,460,52.621896037969954,145.77767879368974,0.0,0.0,460.0,145.77767879368974,0.0,81.47630153867557
2024-04-12 07:00:00-05:00,1488.0502734701574,78.9943289349707,632,78.9943289349707,837.2711704518644,571.7847740833223,0.0,60.215225916677696,837.2711704518644,0.0,100.0
2024-04-12 08:00:00-05:00,2764.38265093896,93.12738274991129,938,93.12738274991129,0.0,2671.255268189049,0.0,0.0,0.0,0.0,100.0
2024-04-12 09:00:00-05:00,2886.6894777785838,130.6056763461626,1261,130.6056763461626,0.0,2756.0838014324213,0.0,0.0,0.0,0.0,100.0
2024-04-12 10:00:00-05:00,2886.6894777785838,158.43725574716964,1787,158.43725574716964,0.0,2728.252222031414,0.0,0.0,0.0,0.0,100.0
2024-04-12 11:00:00-05:00,2886.6894777785838,142.89880602538653,2185,142.89880602538653,0.0,2743.7906717531973,0.0,0.0,0.0,0.0,100.0
2024-04-12 12:00:00-05:00,2886.6894777785838,131.4141417356181,2229,131.4141417356181,0.0,2755.2753360429656,0.0,0.0,0.0,0.0,100.0
2024-04-12 13:00:00-05:00,2886.6894777785838,143.67761909747733,2342,143.67761909747733,0.0,2743.0118586811063,0.0,0.0,0.0,0.0,100.0
2024-04-12 14:00:00-05:00,2759.200326614607,158.49975866844022,2381,158.49975866844022,0.0,2600.7005679461668,0.0,0.0,0.0,0.0,100.0
2024-04-12 15:00:00-05:00,1972.667769027728,170.44129788688798,2398,170.44129788688798,0.0,1802.22647114084,0.0,595.77352885916,0.0,0.0,100.0
2024-04-12 16:00:00-05:00,1232.1448251878155,193.86172194405881,2384,193.86172194405881,0.0,1038.2831032437566,0.0,1345.7168967562434,0.0,0.0,100.0
2024-04-12 17:00:00-05:00,193.2129003823784,263.7058533959077,2367,193.2129003823784,0.0,0.0,70.4929530135293,2367.0,0.0,0.0,100.0
2024-04-12 18:00:00-05:00,0.0,263.75052750539817,2340,0.0,0.0,0.0,0.0,2340.0,0.0,263.75052750539817,94.16481133837614
2024-04-12 19:00:00-05:00,0.0,235.7918843928043,2304,0.0,0.0,0.0,0.0,2304.0,0.0,235.7918843928043,88.94817672791588
2024-04-12 20:00:00-05:00,0.0,196.81690937912254,2259,0.0,0.0,0.0,0.0,2259.0,0.0,196.81690937912254,84.5938203257229
2024-04-12 21:00:00-05:00,0.0,157.2280063646598,2079,0.0,0.0,0.0,0.0,2079.0,0.0,157.2280063646598,81.1153246096906
2024-04-12 22:00:00-05:00,0.0,132.2329583375018,1155,0.0,0.0,0.0,0.0,1155.0,0.0,132.2329583375018,78.18981668186977
2024-04-12 23:00:00-05:00,0.0,104.59481693104725,573,0.0,0.0,0.0,104.59481693104725,573.0,0.0,0.0,78.18981668186977
2024-04-13 00:00:00-05:00,0.0,46.36546662912049,513,0.0,0.0,0.0,46.36546662912049,513.0,0.0,0.0,78.18981668186977
2024-04-13 01:00:00-05:00,0.0,27.528932083733945,471,0.0,0.0,0.0,27.528932083733945,471.0,0.0,0.0,78.18981668186977
2024-04-13 02:00:00-05:00,0.0,27.842772735396142,460,0.0,0.0,0.0,27.842772735396142,460.0,0.0,0.0,78.18981668186977
2024-04-13 03:00:00-05:00,0.0,27.56221585553345,471,0.0,0.0,0.0,27.56221585553345,471.0,0.0,0.0,78.18981668186977
2024-04-13 04:00:00-05:00,0.0,27.757882389043917,468,0.0,0.0,0.0,27.757882389043917,468.0,0.0,0.0,78.18981668186977
2024-04-13 05:00:00-05:00,0.0,27.561021075697067,440,0.0,0.0,0.0,27.561021075697067,440.0,0.0,0.0,78.18981668186977
2024-04-13 06:00:00-05:00,207.1297730597879,37.12110065348703,484,37.12110065348703,170.0086724063009,0.0,0.0,484.0,170.0086724063009,0.0,81.95107049616847
2024-04-13 07:00:00-05:00,1397.3955484066837,54.75941969106332,817,54.75941969106332,815.8116135731854,526.824515142435,0.0,290.17548485756504,815.8116135731854,0.0,100.0
2024-04-13 08:00:00-05:00,2161.201297719294,63.966146915771375,1034,63.966146915771375,0.0,2097.2351508035226,0.0,0.0,0.0,0.0,100.0
2024-04-13 09:00:00-05:00,2886.6894777785838,91.67643950552076,1233,91.67643950552076,0.0,2795.013038273063,0.0,0.0,0.0,0.0,100.0
2024-04-13 10:00:00-05:00,2886.6894777785838,109.58828127184849,1896,109.58828127184849,0.0,2777.101196506735,0.0,0.0,0.0,0.0,100.0
2024-04-13 11:00:00-05:00,2886.6894777785838,100.93578801694639,2382,100.93578801694639,0.0,2785.7536897616374,0.0,0.0,0.0,0.0,100.0
2024-04-13 12:00:00-05:00,2886.6894777785838,91.85371109757565,2439,91.85371109757565,0.0,2794.835766681008,0.0,0.0,0.0,0.0,100.0
2024-04-13 13:00:00-05:00,2886.6894777785838,100.63652833982832,2483,100.63652833982832,0.0,2786.0529494387556,0.0,0.0,0.0,0.0,100.0
2024-04-13 14:00:00-05:00,2886.6894777785838,110.81605548883242,2494,110.81605548883242,0.0,2775.8734222897515,0.0,0.0,0.0,0.0,100.0
2024-04-13 15:00:00-05:00,2133.725021404605,120.51818333258822,2495,120.51818333258822,0.0,2013.2068380720166,0.0,481.7931619279834,0.0,0.0,100.0
2024-04-13 16:00:00-05:00,1061.7036737241635,137.23083683856674,2483,137.23083683856674,0.0,924.4728368855967,0.0,1558.5271631144033,0.0,0.0,100.0
2024-04-13 17:00:00-05:00,153.2492384830897,181.14663625768964,2452,153.2492384830897,0.0,0.0,27.897397774599938,2452.0,0.0,0.0,100.0
2024-04-13 18:00:00-05:00,0.0,182.4680835783314,2370,0.0,0.0,0.0,0.0,2370.0,0.0,182.4680835783314,95.96309549605462
2024-04-13 19:00:00-05:00,0.0,166.16222289010116,2333,0.0,0.0,0.0,0.0,2333.0,0.0,166.16222289010116,92.28694012237982
2024-04-13 20:00:00-05:00,0.0,138.89540431093872,2264,0.0,0.0,0.0,0.0,2264.0,0.0,138.89540431093872,89.21403294735904
2024-04-13 21:00:00-05:00,0.0,109.27984511634051,2072,0.0,0.0,0.0,0.0,2072.0,0.0,109.27984511634051,86.79633725894443
2024-04-13 22:00:00-05:00,0.0,91.56673388369829,1171,0.0,0.0,0.0,0.0,1171.0,0.0,91.56673388369829,84.77052456240244
2024-04-13 23:00:00-05:00,0.0,73.79002855178942,530,0.0,0.0,0.0,73.79002855178942,530.0,0.0,0.0,84.77052456240244
2024-04-14 00:00:00-05:00,0.0,46.26333568856399,446,0.0,0.0,0.0,46.26333568856399,446.0,0.0,0.0,84.77052456240244
2024-04-14 01:00:00-05:00,0.0,27.266823378059073,412,0.0,0.0,0.0,27.266823378059073,412.0,0.0,0.0,84.77052456240244
2024-04-14 02:00:00-05:00,0.0,27.55829777905199,403,0.0,0.0,0.0,27.55829777905199,403.0,0.0,0.0,84.77052456240244
2024-04-14 03:00:00-05:00,0.0,27.3604824297799,399,0.0,0.0,0.0,27.3604824297799,399.0,0.0,0.0,84.77052456240244
2024-04-14 04:00:00-05:00,0.0,27.834772048542632,406,0.0,0.0,0.0,27.834772048542632,406.0,0.0,0.0,84.77052456240244
2024-04-14 05:00:00-05:00,0.0,27.42956265846331,382,0.0,0.0,0.0,27.42956265846331,382.0,0.0,0.0,84.77052456240244
2024-04-14 06:00:00-05:00,54.65839002575139,36.56589317011981,419,36.56589317011981,18.09249685563158,0.0,0.0,419.0,18.09249685563158,0.0,85.17080104150934
2024-04-14 07:00:00-05:00,385.72769697752335,54.70472935736702,499,54.70472935736702,331.02296762015635,0.0,0.0,499.0,331.02296762015635,0.0,92.49431802425616
2024-04-14 08:00:00-05:00,1589.4114274464534,63.83930542705573,748,63.83930542705573,339.2568253036215,1186.3152967157762,0.0,0.0,339.2568253036215,0.0,100.0
2024-04-14 09:00:00-05:00,2886.6894777785838,92.05237326432815,1131,92.05237326432815,0.0,2794.6371045142555,0.0,0.0,0.0,0.0,100.0
2024-04-14 10:00:00-05:00,2886.6894777785838,110.62919381823146,1693,110.62919381823146,0.0,2776.060283960352,0.0,0.0,0.0,0.0,100.0
2024-04-14 11:00:00-05:00,2886.6894777785838,101.58824256585021,2296,101.58824256585021,0.0,2785.1012352127336,0.0,0.0,0.0,0.0,100.0
2024-04-14 12:00:00-05:00,2189.9666533377604,91.46178429736203,2357,91.46178429736203,0.0,2098.5048690403983,0.0,258.49513095960174,0.0,0.0,100.0
2024-04-14 13:00:00-05:00,1542.3603264160963,100.05048156010422,2360,100.05048156010422,0.0,1442.3098448559922,0.0,917.6901551440078,0.0,0.0,100.0
2024-04-14 14:00:00-05:00,1665.5190656960576,111.37537729006691,2380,111.37537729006691,0.0,1554.1436884059908,0.0,825.8563115940092,0.0,0.0,100.0
2024-04-14 15:00:00-05:00,1134.6672316823538,118.50582142786051,2388,118.50582142786051,0.0,1016.1614102544933,0.0,1371.8385897455069,0.0,0.0,100.0
2024-04-14 16:00:00-05:00,658.8904631096037,138.29717312845264,2184,138.29717312845264,0.0,520.5932899811511,0.0,1663.406710018849,0.0,0.0,100.0
